"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality","Record number"
"1ac66f64-b167-4a41-8958-7987cfb634fb","R.122103","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-4.616","145.900","","-4.616","145.9","","100000.0","Papua New Guinea","","","","","","","","","","G. Mengden, F. Parker","1986","05","","1986-05-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"152cef86-c79f-4b1d-80c4-8907d4f58727","R.122104","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-4.616","145.900","","-4.616","145.9","","100000.0","Papua New Guinea","","","","","","","","","","G. Mengden, F. Parker","1986","05","","1986-05-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"1282d4ae-99b8-4439-8158-b775caf23054","R139142","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","MEENTHEENA","","","","","","","","Australia","Western Australia","","","","","","","","1","KENDRICK,P.G.","2000","05","19","2000-05-19","19/05/2000","PreservedSpecimen","PreservedSpecimen","present","","Wet","","true","",""
"0e307126-1a0e-42c5-82ae-68bd23729c1b","R.120878","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-5.200","145.783","","-5.2","145.783","","10000.0","Papua New Guinea","","","","","","","","","","Cogger, Dr Harold G.","1986","05","19","1986-05-19","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"0ab57361-b29c-4e5f-950d-80a05db7a00e","J43423","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Badu Is, Torres Strait","-10.116667","142.116667","","-10.116667","142.116667","","","Australia","Queensland","Torres Strait Island (R)","","Cape York Peninsula","","","","","","","1979","05","04","1979-05-04","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"0a6a764a-2dd5-4fad-aef1-2101b0b04178","R151146","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","","","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","CAPTIVE BRED","","","","","","","","Australia","Western Australia","","","","","","","","1","GEORGE,B.","1999","05","11","1999-05-11","11/05/1999","PreservedSpecimen","PreservedSpecimen","present","Unknown","Wet","","true","",""
"01f450ef-1192-482a-ad49-6431b7351466","R151282","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","100KM NW WITTENOOM","-21.742778","117.319167","","-21.742778","117.319167","","10000.0","Australia","Western Australia","Ashburton (S)","","Pilbara","","","","","1","BAMFORD,M.J.","2002","05","25","2002-05-25","25/05/2002","PreservedSpecimen","PreservedSpecimen","present","","Wet","","true","true",""
"01c9a8a5-f3dc-4f48-aa1c-644ec5897632","R26422","urn:lsid:biodiversity.org.au:afd.taxon:94201718-efa1-4d00-b1c7-0b0fdee9ba24","Acanthophis hawkei","","Acanthophis hawkei","species","Barkly Tableland Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis hawkei","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Adelaide River Flood Plain","","","not recorded","","","","","Australia","Northern Territory","","","","","","","","","","1991","05","19","1991-05-19","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","",""
"f683a329-8999-4c02-a398-4ea6c47484c8","R35702","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus","","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Glen Helen, West Macdonnell Ranges","-23.683","132.667","not recorded","-23.683","132.667","","","Australia","Northern Territory","MacDonnell (S)","","MacDonnell Ranges","","","","","","","2004","06","11","2004-06-11","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"f1cd763c-ed76-43d3-a990-f6c91906852f","R05201","urn:lsid:biodiversity.org.au:afd.taxon:94201718-efa1-4d00-b1c7-0b0fdee9ba24","Acanthophis hawkei","","Acanthophis hawkei","species","Barkly Tableland Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis hawkei","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Brunette Downs","-18.65","135.95","not recorded","-18.65","135.95","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","","","1977","06","6","1977-06-06","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","el887","true","true",""
"f1621bf4-d532-46ec-96f4-a247aaa0d022","ABTC75996","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus Ramsay, 1877","","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr346","South Australian Museum Australia provider for OZCAM","in22","South Australian Museum","co166","South Australian Museum Australian Biological Tissue Collection","CC-BY","SAMA","AustralianBiologicalTissueCollection","","-17.15","145.70","","-17.15","145.7","","","Australia","Queensland","Cairns (R)","","Wet Tropics","","","","","","","1999","06","20","1999-06-20","","MaterialSample","MaterialSample","present","","","","true","true","EBUHERP L918"
"e091450f-fee7-476a-a82a-2f97a8e3e7a7","D76884","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co117","Museums Victoria Herpetology Collection","CC-BY","NMV","Herpetology","Born in captivity in Victoria -parents from Barkly Tableland, Anthony Lagoon","-17.98","135.55","WGS84","-17.98","135.55","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","1","Raymond Hoser - Snake Busters","2003","06","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenNature=Spirit;specimenForm=Wet;fixativeTreatment=formalin 10%;storageMedium=ethanol 70%","","true","true",""
"deeb8016-2539-4d91-992c-f400bd286707","DTD905","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus Ramsay, 1877","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co117","Museums Victoria Herpetology Collection","CC-BY","NMV","Herpetology","Gulf of Carpentaria, Groote Eylandt","-13.82","136.63","WGS84","-13.82","136.63","","","Australia","Northern Territory","East Arnhem (S)","","Arnhem Coast","","","","","1","Donald F Thomson","1942","06","20","1942-06-20","","PreservedSpecimen","PreservedSpecimen","present","Female","specimenNature=Spirit;specimenForm=Wet","","true","true",""
"de9a5ef8-cd52-4336-9d37-3c30738fa98a","D76851","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","Acanthophis","","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co117","Museums Victoria Herpetology Collection","CC-BY","NMV","Herpetology","Born in captivity in Victoria - parents from the Alligator River Region, Northern Territory","","","","","","","","Australia","","","","","","","","","1","Raymond Hoser - Snake Busters","2003","06","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenNature=Spirit;specimenForm=Wet;fixativeTreatment=formalin 10%;storageMedium=ethanol 70%","","true","",""
"dc1a3499-6804-45cd-b6b2-7f0312c99561","R03876","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr341","Australian National Wildlife Collection provider for OZCAM","in6","Commonwealth Scientific and Industrial Research Organisation","co16","Australian National Wildlife Collection","CC-BY","ANWC","Reptiles","BONES KNOB, NE OF ATHERTON, ATHERTON TABLELAND","-17.2167","145.45","EPSG:4326","-17.2167","145.45","","2000.0","Australia","Queensland","Tablelands (R)","","Wet Tropics","","","","","","","1982","06","19","1982-06-19","19JUN1982","PreservedSpecimen","PreservedSpecimen","present","not recorded","body in spirit","","true","true",""
"d628d872-b098-4acf-a1bb-bef1e2e9d4d8","J88506","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","Acanthophis","Death Adder","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Magnetic Island, Nelly Bay-Arcadia Road","-19.156389","146.859167","","-19.156389","146.859167","","500.0","Australia","Queensland","Townsville (C)","","Brigalow Belt North","","","","","1","urn:qm.qld.gov.au:collector:5064","2009","06","16","2009-06-16","","Preserved specimen","PreservedSpecimen","present","Female","Skeletal parts
Skull","","true","true",""
"d3442108-d727-45f0-87a8-efa8fd6d67f3","DTD899","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus Ramsay, 1877","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co117","Museums Victoria Herpetology Collection","CC-BY","NMV","Herpetology","Cape York Peninsula, Lower Archer River","-13.35","141.72","WGS84","-13.35","141.72","","","Australia","Queensland","Aurukun (S)","","Cape York Peninsula","","","","","1","Donald F Thomson","1933","06","23","1933-06-23","","PreservedSpecimen","PreservedSpecimen","present","Female","specimenNature=Spirit;specimenForm=Wet;storageMedium=ethanol 70%","","true","true",""
"d32d01bb-5da7-40c0-b1b9-bc5415f40cb5","J82115","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","North Murray Falls turnoff, near, Bruce Highway","-18.058333","145.909722","","-18.058333","145.909722","","500.0","Australia","Queensland","Cassowary Coast (R)","","Wet Tropics","","","","","","urn:qm.qld.gov.au:collector:288","2004","06","13","2004-06-13","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"c7001bae-21b3-4ce1-9545-e58c0096fd2c","J81450","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Lions Road, Rathdowney","-28.321667","152.951028","","-28.321667","152.951028","","500.0","Australia","Queensland","Scenic Rim (R)","","South Eastern Queensland","","","","","","urn:qm.qld.gov.au:collector:4494","2004","06","01","2004-06-01","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"c61ee805-2850-4842-8df1-bacc12a1fd09","J52768","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","Acanthophis praelongus","Northern Death Adder","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr344","Queensland Museum provider for OZCAM","in15","Queensland Museum","co153","Queensland Museum Amphibians and Reptiles","CC-BY","QM","Herpetology","Mt Carbine","-16.533333","145.133333","","-16.533333","145.133333","","","Australia","Queensland","Tablelands (R)","","Einasleigh Uplands","","","","","","","1975","06","18","1975-06-18","","Preserved specimen","PreservedSpecimen","present","","Spirit","","true","true",""
"c4f02e6f-4a53-4c70-9d4b-f68207f1beb9","R.45505","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co10","Australian Museum Herpetology Collection","CC-BY","AM","Herpetology","","-33.566","150.666","","-33.566","150.666","","10000.0","Australia","New South Wales","Hawkesbury (C)","","Sydney Basin","","","","","","Urbanchich, Mr","1974","06","","1974-06-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true",""
"bf1e263d-1fa2-4551-a623-c757065a738a","R99741","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","CARAWINE GORGE","-21.483333","121.033333","","-21.483333","121.033333","","50000.0","Australia","Western Australia","East Pilbara (S)","","Pilbara","","","","","1","MCKENNA,L.N. ET AL.","1988","06","25","1988-06-25","25/06/1988","PreservedSpecimen","PreservedSpecimen","present","","Wet","el887","true","true",""
"bed9b0b6-a116-4117-be14-8efeca8c0988","R146406","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","SEE REMARKS","","","","","","","","Australia","Western Australia","","","","","","","","","BALL,S.","2001","06","15","2001-06-15","15/06/2001","PreservedSpecimen","PreservedSpecimen","present","unknown","Wet","","true","",""
"bb7b8471-73ba-4a76-9b93-a03de1f29bb8","R28157","urn:lsid:biodiversity.org.au:afd.taxon:94201718-efa1-4d00-b1c7-0b0fdee9ba24","Acanthophis hawkei","","Acanthophis hawkei","species","Barkly Tableland Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis hawkei","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Windows On The Wetland Area., Adelaide River Flood Plain","-12.383","131.333","not recorded","-12.383","131.333","","","Australia","Northern Territory","Unincorporated NT","","Darwin Coastal","","","","","","","2006","06","4","2006-06-04","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"b8ed2d14-c5bb-4589-929e-8c81cf14f68e","R146405","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","SEE REMARKS","","","","","","","","Australia","Western Australia","","","","","","","","","BALL,S.","2001","06","15","2001-06-15","15/06/2001","PreservedSpecimen","PreservedSpecimen","present","unknown","Wet","","true","",""
"b83b8eb8-c076-4a05-b907-4cd041265d0b","R146404","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","SEE REMARKS","","","","","","","","Australia","Western Australia","","","","","","","","","BALL,S.","2001","06","15","2001-06-15","15/06/2001","PreservedSpecimen","PreservedSpecimen","present","unknown","Wet","","true","",""
"b5a3a641-ec7c-4bcc-ad74-3298e0c27aea","Z8927","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co274","Museums Victoria DNA Laboratory","CC-BY","NMV","DNA Laboratory","Born in captivity in Victoria -parents from Barkly Tableland, Anthony Lagoon","-17.98","135.55","WGS84","-17.98","135.55","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","1","Raymond Hoser - Snake Busters","2003","06","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenNature=Tissue;specimenForm=frozen;fixativeTreatment=ethanol 95%;storageMedium=ethanol 95%","","true","true",""
"b44f1bfa-64af-4647-a2ea-c9995fdad085","R31211","urn:lsid:biodiversity.org.au:afd.taxon:94201718-efa1-4d00-b1c7-0b0fdee9ba24","Acanthophis hawkei","","Acanthophis hawkei","species","Barkly Tableland Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis hawkei","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Alexandria Station","-19.067","136.583","not recorded","-19.067","136.583","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","","","1978","06","","","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","el887","true","true",""
"b3c11ca0-debe-43b3-88d1-4a19987ff13b","R139188","urn:lsid:biodiversity.org.au:afd.taxon:7a992e6e-0aa2-4db9-97c0-e3954a721d88","","","Acanthophis","genus","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","MOUNT MINNIE","-22.119722","115.525278","","-22.119722","115.525278","","50000.0","Australia","Western Australia","Ashburton (S)","","Pilbara","","","","","1","KENDRICK,P.G.","2000","06","24","2000-06-24","24/06/2000","PreservedSpecimen","PreservedSpecimen","present","","Wet","","true","true",""
"a601ce5f-2ed5-46fd-bc7e-f20c194d7547","Z8926","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus (Shaw & Nodder, 1802)","Common Death Adder","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co274","Museums Victoria DNA Laboratory","CC-BY","NMV","DNA Laboratory","Born in captivity in Victoria -parents from Barkly Tableland, Anthony Lagoon","-17.98","135.55","WGS84","-17.98","135.55","","","Australia","Northern Territory","Barkly (S)","","Mitchell Grass Downs","","","","","1","Raymond Hoser - Snake Busters","2003","06","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenNature=Tissue;specimenForm=frozen;fixativeTreatment=ethanol 95%;storageMedium=ethanol 95%","","true","true",""
"a510ef46-39d8-4982-a016-22404160515b","R00310","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus","","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Barrow Ck","-21.533","133.883","not recorded","-21.533","133.883","","","Australia","Northern Territory","Barkly (S)","","Burt Plain","","","","","","","1974","06","1","1974-06-01","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"93f19044-c091-4b1b-85a0-19a0f62f3adf","R146403","urn:lsid:biodiversity.org.au:afd.taxon:7fc12454-a906-4593-aa20-b5dc18c8849c","","","Acanthophis wellsei","species","Pilbara Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis wellsei","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","SEE REMARKS","","","","","","","","Australia","Western Australia","","","","","","","","","BALL,S.","2001","06","15","2001-06-15","15/06/2001","PreservedSpecimen","PreservedSpecimen","present","unknown","Wet","","true","",""
"87c5e166-6391-4890-bb24-9e3c21beb80e","R40197","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","","-32.3","125.5","","-32.3","125.5","","50000.0","Australia","Western Australia","Dundas (S)","","Coolgardie","","","","","1","MCDONALD,H.","1971","06","","","","","PreservedSpecimen","present","","","","true","true",""
"878ddb56-815e-4f5d-9c7d-46525993ddfa","R26744","urn:lsid:biodiversity.org.au:afd.taxon:2a5645ea-e3af-4810-9f6e-c84279cca737","Acanthophis antarcticus","","Acanthophis antarcticus","species","Common Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis antarcticus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Near Nguiu, Bathurst Island","-11.732","130.572","not recorded","-11.732","130.572","","","Australia","Northern Territory","Tiwi Islands (S)","","Tiwi Cobourg","","","","","","","2001","06","3","2001-06-03","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
"84905863-bf83-474c-93d1-e9109afa03e8","R41457","urn:lsid:biodiversity.org.au:afd.taxon:87d998a1-39f3-4d88-9282-4fd1bea25ba8","","","Acanthophis praelongus","species","Northern Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis praelongus","","dr348","Western Australian Museum provider for OZCAM","in34","Western Australian Museum","co122","Western Australian Museum Herpetology Collection","CC-BY","WAM","REPT","BIGGE ISLAND","-14.6","125.116667","","-14.6","125.116667","","50000.0","Australia","Western Australia","Wyndham-East Kimberley (S)","","Northern Kimberley","","","","","1","FISHERIES & WILDLIFE - WAM SURVEY","1972","06","05","1972-06-05","05/06/1972","PreservedSpecimen","PreservedSpecimen","present","","Wet","","true","true",""
"8178e4f7-6cfb-428f-ae68-0f9b123fe72f","R31226","urn:lsid:biodiversity.org.au:afd.taxon:3fa6d6d1-09a3-4b03-8041-f20031434743","Acanthophis pyrrhus","","Acanthophis pyrrhus","species","Desert Death Adder","Animalia","Chordata","Reptilia","Squamata","Elapidae","Acanthophis","Acanthophis pyrrhus","","dr343","Northern Territory Museum and Art Gallery provider for OZCAM","in17","Museum and Art Gallery of the Northern Territory","co140","Museum and Art Gallery of the Northern Territory Reptile Collection","CC-BY 3.0 (Au)","MAGNT","Reptile","Areyonga","-24.083","132.267","not recorded","-24.083","132.267","","","Australia","Northern Territory","MacDonnell (S)","","MacDonnell Ranges","","","","","","","1960","06","","","","Preserved Specimen","PreservedSpecimen","present","","whole animal (ETOH)","","true","true",""
